BasinID,X,Y,H,root_depth,competence,M_D,Dbh,area,strain,stable
52,483884.4,6989455.2,24.88,1.419,0.027194796,7.006634458,0.418022235,43.13908598,0.9,0
53,483874.2,6989532,24.86,1.47,0.026666417,4.871107421,0.417494139,43.09293155,0.6,0
54,483813,6989613.6,24.87,1.909,0.040688215,5.18115017,0.417758156,43.11600723,0.7,0
55,483908.4,6989422.2,24.72,1.396,0.031686757,9.058274528,0.413804273,42.77019515,1.2,0
56,483921,6989460,24.77,1.059,0.022783656,6.800991893,0.415120714,42.88538885,0.9,0
57,483883.8,6989469,24.72,1.963,0.028789301,5.629567704,0.413804273,42.77019515,0.7,0
58,483862.8,6989503.8,24.79,1.23,0.027821698,5.877344324,0.415647716,42.93148791,0.8,0
59,483934.8,6989523,24.72,1.15,0.086695846,17.81268533,0.413804273,42.77019515,2.3,0
60,483627.6,6989641.2,24.79,0.923,0.103203976,21.99913842,0.415647716,42.93148791,2.9,0
61,483957.6,6989409,24.67,1.237,0.052825925,15.96983936,0.412489354,42.65507857,2.1,0
62,483958.8,6989409,24.67,1.269,0.05280664,15.80918172,0.412489354,42.65507857,2.1,0
63,483879.6,6989461.2,24.67,1.567,0.031171223,7.468658063,0.412489354,42.65507857,1,0
64,483922.2,6989462.4,24.67,0.911,0.02333272,7.375890382,0.412489354,42.65507857,1,0
65,483883.8,6989463.6,24.67,1.91,0.028624585,5.853824288,0.412489354,42.65507857,0.8,0
66,483889.8,6989484,24.62,1.798,0.027812114,5.058628731,0.411175959,42.54003922,0.7,0
67,483893.4,6989488.2,24.61,0.993,0.026468044,6.393984004,0.410913463,42.51704063,0.9,0
68,483862.8,6989499,24.63,1.233,0.028011973,6.066788158,0.411438516,42.56304091,0.8,0
69,483844.2,6989510.4,24.67,0.785,0.035970808,9.187022959,0.412489354,42.65507857,1.2,0
70,483876.6,6989528.4,24.61,1.329,0.026939047,5.379174042,0.410913463,42.51704063,0.7,0
71,483865.2,6989536.2,24.68,1.327,0.025630259,5.066223548,0.412752216,42.67809571,0.7,0
72,483813.6,6989612.4,24.7,1.887,0.041303456,5.458952749,0.413278123,42.72413925,0.7,0
73,483573,6989628.6,24.64,0.944,0.070249435,15.86872946,0.411701134,42.58604569,2.1,0
74,483655.2,6989640,24.65,1.778,0.053509436,7.509737587,0.411963813,42.60905356,1,0
75,483858,6989463,24.55,1.907,0.043854587,8.839450224,0.409339767,42.37911408,1.2,0
76,483888,6989489.4,24.58,1.332,0.026150438,5.454146181,0.41012634,42.44806342,0.7,0
77,483891.6,6989494.2,24.56,0.962,0.025160794,6.082989387,0.409601897,42.4020941,0.8,0
78,483932.4,6989517.6,24.6,1.171,0.066685337,13.85802446,0.410651028,42.49404513,1.9,0
79,483810,6989612.4,24.53,1.949,0.041019856,5.138219557,0.40881569,42.33316335,0.7,0
80,483907.2,6989422.8,24.4,1.578,0.031115603,8.159500853,0.40541515,42.03478626,1.1,0
81,483903,6989425.2,24.49,1.265,0.020584199,6.192935717,0.407768269,42.24129911,0.9,0
82,483924,6989463,24.45,0.896,0.023071325,7.267775532,0.406721827,42.14948454,1,0
83,483855,6989469.6,24.48,1.47,0.033041075,7.763992809,0.407506567,42.21834081,1.1,0
84,483892.2,6989496.6,24.4,1.092,0.024381207,5.554628764,0.40541515,42.03478626,0.8,0
85,483864,6989502.6,24.44,1.195,0.028077569,6.103719524,0.406460369,42.12653867,0.8,0
86,483935.4,6989517.6,24.39,1.241,0.070377342,13.97450363,0.405153998,42.01185594,2,0
87,483867.6,6989532.6,24.44,1.265,0.025731997,5.214649475,0.406460369,42.12653867,0.7,0
88,483853.2,6989543.4,24.46,1.105,0.022496175,4.826507383,0.406983346,42.17243353,0.7,0
89,483814.2,6989613.6,24.48,1.881,0.040943548,5.36682105,0.407506567,42.21834081,0.7,0
90,483655.8,6989638.2,24.44,1.675,0.048402455,7.157512523,0.406460369,42.12653867,1,0
91,483657,6989638.8,24.4,1.687,0.048321433,7.086097254,0.40541515,42.03478626,1,0
92,483952.8,6989407.2,24.32,1.339,0.057568711,16.24465889,0.40332765,41.85143089,2.3,0
93,483936.6,6989413.8,24.32,1.085,0.044539496,13.9189344,0.40332765,41.85143089,2,0
94,483926.4,6989416.8,24.39,1.164,0.037179381,11.43477285,0.405153998,42.01185594,1.6,0
95,483905.4,6989425.2,24.38,1.249,0.017121196,5.19790582,0.404892907,41.98892873,0.7,0
96,483886.8,6989456.4,24.33,1.713,0.026259044,5.912578448,0.403588373,41.8743394,0.8,0
97,483919.8,6989465.4,24.34,0.842,0.029744192,9.442730313,0.403849158,41.89725104,1.3,0
98,483881.4,6989467.2,24.39,1.782,0.028415991,5.991396383,0.405153998,42.01185594,0.8,0
99,483854.4,6989545.8,24.38,1.207,0.023631664,4.817495268,0.404892907,41.98892873,0.7,0
100,483843,6989551.8,24.3,1.202,0.023503446,4.824004263,0.402806388,41.80562322,0.7,0
101,483709.8,6989649,24.3,1.988,0.062753038,7.291207219,0.402806388,41.80562322,1,0
102,483922.8,6989422.2,24.24,1.112,0.028332109,9.424683166,0.401244075,41.66827512,1.4,0
103,483883.2,6989460.6,24.24,1.768,0.028838179,6.381343026,0.401244075,41.66827512,0.9,0
104,483882,6989461.8,24.23,1.799,0.028812791,6.272048214,0.400983904,41.64539471,0.9,0
105,483922.2,6989464.2,24.2,0.861,0.023435045,7.507116884,0.40020376,41.57677223,1.1,0
106,483884.4,6989465.4,24.2,1.93,0.028853138,5.839297716,0.40020376,41.57677223,0.8,0
107,483915.6,6989467.2,24.22,0.897,0.030378844,9.525889047,0.400723795,41.62251742,1.4,0
108,483853.2,6989479.8,24.18,0.838,0.024522101,6.435469429,0.399683971,41.53103956,0.9,0
109,483891.6,6989488.8,24.23,1.175,0.026628761,5.995769565,0.400983904,41.64539471,0.9,0
110,483933,6989527.2,24.28,1.108,0.07990425,17.65811421,0.402285372,41.75982803,2.5,0
111,483868.8,6989531.4,24.27,1.346,0.025524742,4.968029489,0.402024955,41.73693512,0.7,0
112,483868.8,6989533.8,24.18,1.315,0.026059807,5.214737756,0.399683971,41.53103956,0.8,0
113,483709.8,6989647.2,24.19,2.232,0.063852874,6.448195272,0.399943835,41.55390433,0.9,0
114,483916.8,6989461.8,24.12,0.965,0.029822441,9.179877303,0.39812608,41.39391671,1.4,0
115,483859.2,6989462.4,24.1,1.782,0.044112954,9.493367391,0.397607275,41.34823418,1.4,0
116,483888,6989490.6,24.1,1.289,0.024785461,5.240508405,0.397607275,41.34823418,0.8,0
117,483873.6,6989530.2,24.12,1.61,0.027058263,4.708257391,0.39812608,41.39391671,0.7,0
118,483839.4,6989553,24.17,1.504,0.023160338,4.208665777,0.399424169,41.50817792,0.6,0
119,483655.2,6989635.8,24.13,1.43,0.048969161,8.394035486,0.398385575,41.41676268,1.2,0
120,483712.2,6989651.4,24.16,1.447,0.074292387,12.23259991,0.399164428,41.48531941,1.8,0
121,483935.4,6989413.8,24.03,1.091,0.045115501,14.17956481,0.395793397,41.18844419,2.1,0
122,483937.8,6989414.4,24.02,1.059,0.045109887,14.33357949,0.395534518,41.16562962,2.1,0
123,483936,6989415,24.01,1.093,0.025049594,8.251060539,0.395275701,41.14281819,1.2,0
124,483927.6,6989415.6,23.98,1.229,0.037397763,11.27268883,0.394499619,41.07440279,1.7,0
125,483928.2,6989417.4,23.98,1.095,0.037461055,11.85864688,0.394499619,41.07440279,1.8,0
126,483920.4,6989420.4,23.96,1.204,0.027870312,8.871083898,0.393982539,41.02880826,1.3,0
127,483921.6,6989422.2,24,1.127,0.027957899,9.161852326,0.395016945,41.12000991,1.4,0
128,483884.4,6989454,23.95,1.264,0.023983699,6.654378533,0.393724092,41.00601572,1,0
129,483915.6,6989462.4,24.06,0.931,0.029734001,9.184181852,0.396570404,41.25690677,1.4,0
130,483918,6989463,23.98,0.914,0.029615519,9.181046116,0.394499619,41.07440279,1.4,0
131,483882.6,6989463.6,24.03,1.91,0.02850809,5.80665008,0.395793397,41.18844419,0.9,0
132,483886.2,6989468.4,24.01,2.167,0.027694809,4.856351623,0.395275701,41.14281819,0.7,0
133,483896.4,6989474.4,23.97,1.405,0.023774987,5.835697917,0.394241048,41.05160395,0.9,0
134,483865.2,6989502.6,24.01,1.142,0.025677543,5.767598323,0.395275701,41.14281819,0.9,0
135,483931.8,6989529.6,23.97,1.161,0.080735516,17.58219001,0.394241048,41.05160395,2.7,0
136,483862.8,6989539.2,24.03,1.03,0.023699132,5.354222431,0.395793397,41.18844419,0.8,0
137,483868.2,6989540.4,24.03,1.293,0.022930118,4.595727198,0.395793397,41.18844419,0.7,0
138,483852,6989542.8,24.02,1.114,0.022605644,4.84771368,0.395534518,41.16562962,0.7,0
139,483848.4,6989544,24.02,1.297,0.023085184,4.556691329,0.395534518,41.16562962,0.7,0
140,483852,6989544.6,23.96,1.156,0.022533607,4.728565023,0.393982539,41.02880826,0.7,0
141,483869.4,6989559,23.98,1.419,0.025578583,4.71352692,0.394499619,41.07440279,0.7,0
142,483655.8,6989637,23.96,1.544,0.048573493,7.772221924,0.393982539,41.02880826,1.2,0
143,483711,6989651.4,24.01,1.51,0.073784622,11.66052586,0.395275701,41.14281819,1.8,0
144,483720.6,6989653.8,24.05,1.019,0.067060973,13.78125899,0.39631134,41.23408276,2.1,0
145,483921.6,6989420.4,23.88,1.189,0.02775707,8.854925321,0.391916689,40.84655623,1.4,0
146,483880.8,6989461.2,23.85,1.661,0.028338574,6.445999531,0.391143014,40.77826379,1,0
147,483879,6989462.4,23.94,1.686,0.030855783,6.89740521,0.393465706,40.98322633,1.1,0
148,483861.6,6989466.6,23.89,1.056,0.036130389,10.17298291,0.392174704,40.86932669,1.6,0
149,483855.6,6989471.4,23.9,1.064,0.032879248,8.82051461,0.392432781,40.89210031,1.4,0
150,483900,6989473.2,23.89,1.026,0.016437725,4.740294823,0.392174704,40.86932669,0.7,0
151,483859.8,6989476.2,23.92,0.774,0.028548508,8.066875978,0.39294912,40.93765702,1.2,0
152,483886.8,6989488.2,23.92,1.371,0.026007634,5.296519672,0.39294912,40.93765702,0.8,0
153,483895.2,6989494.2,23.84,1.17,0.025964368,5.666533312,0.390885246,40.75550596,0.9,0
154,483843,6989511,23.89,0.918,0.035511048,8.480858823,0.392174704,40.86932669,1.3,0
155,483933,6989516.4,23.9,1.236,0.066187855,13.25452911,0.392432781,40.89210031,2,0
156,483846,6989541.6,23.88,1.174,0.022961795,4.77003312,0.391916689,40.84655623,0.7,0
157,483804,6989589.6,23.91,0.832,0.034888167,7.750886456,0.392690919,40.91487709,1.2,0
158,483815.4,6989613.6,23.94,1.868,0.038868572,5.174309339,0.393465706,40.98322633,0.8,0
159,483626.4,6989642.4,23.93,0.766,0.104445974,24.12512931,0.393207382,40.9604401,3.7,0
160,483696.6,6989649.6,23.87,1.18,0.064625121,12.00015031,0.391658735,40.82378892,1.9,0
161,483954,6989407.2,23.75,1.307,0.057496138,16.4099458,0.388568118,40.55082784,2.6,0
162,483938.4,6989410.2,23.8,1.268,0.044484175,13.00589195,0.389854793,40.66450626,2,0
163,483939,6989414.4,23.8,1.039,0.044596784,14.15060272,0.389854793,40.66450626,2.2,0
164,483924.6,6989452.2,23.8,1.312,0.038025219,10.28337571,0.389854793,40.66450626,1.6,0
165,483886.2,6989452.8,23.8,1.242,0.02549733,7.06126586,0.389854793,40.66450626,1.1,0
166,483919.2,6989461.8,23.75,0.961,0.029250307,8.885097383,0.388568118,40.55082784,1.4,0
167,483885.6,6989465.4,23.83,1.998,0.027513766,5.288662509,0.39062754,40.73275129,0.8,0
168,483888,6989486.4,23.83,1.478,0.025898397,5.22674899,0.39062754,40.73275129,0.8,0
169,483844.2,6989550,23.82,1.199,0.023571913,4.857961001,0.390369896,40.70999978,0.8,0
170,483843,6989553.6,23.83,1.254,0.023572367,4.737722335,0.39062754,40.73275129,0.7,0
171,483844.2,6989553.6,23.77,1.27,0.023505146,4.674871124,0.389082602,40.59628971,0.7,0
172,483657,6989637,23.74,1.489,0.049305311,8.268744792,0.388310969,40.52810166,1.3,0
173,483697.2,6989646,23.81,2.007,0.064285789,7.446658314,0.390112313,40.68725144,1.2,0
174,483709.8,6989646,23.78,2.077,0.062827376,6.927730607,0.389339937,40.61902539,1.1,0
175,483712.8,6989646.6,23.76,1.914,0.05939948,7.300692281,0.388825329,40.57355719,1.2,0
176,483951.6,6989407.2,23.68,1.346,0.058881806,16.78517925,0.386769376,40.39181117,2.7,0
177,483952.2,6989409,23.73,1.253,0.059116843,17.51411522,0.388053882,40.50537865,2.8,0
178,483928.8,6989419.2,23.67,1.049,0.03795273,12.29438574,0.386512661,40.36910719,2,0
179,483922.8,6989419.8,23.69,1.174,0.044390266,13.59266444,0.387026153,40.41451832,2.2,0
180,483901.8,6989425.8,23.73,1.28,0.020932336,6.302448448,0.388053882,40.50537865,1,0
181,483909,6989425.8,23.65,1.103,0.017473648,5.652125517,0.385999416,40.32370877,0.9,0
182,483922.8,6989457.6,23.66,1.156,0.034239807,9.901053564,0.386256007,40.3464064,1.6,0
183,483862.2,6989459.4,23.71,1.794,0.054772209,11.49210518,0.387539894,40.45994214,1.8,0
184,483880.2,6989462.4,23.65,1.77,0.028775939,6.279251757,0.385999416,40.32370877,1,0
185,483892.8,6989487,23.69,1.308,0.026633044,5.908180488,0.387026153,40.41451832,0.9,0
186,483861,6989506.2,23.64,1.496,0.028948583,5.490303426,0.385742887,40.30101433,0.9,0
187,483870,6989509.2,23.69,1.155,0.024357475,5.470241412,0.387026153,40.41451832,0.9,0
188,483844.8,6989512.2,23.64,0.741,0.036106199,9.382639083,0.385742887,40.30101433,1.5,0
189,483879,6989517,23.7,1.225,0.025967097,5.610784799,0.387282992,40.43722864,0.9,0
190,483930.6,6989519.4,23.71,0.992,0.067485964,15.34222855,0.387539894,40.45994214,2.4,0
191,483808.2,6989594.4,23.63,0.523,0.03660617,9.426362263,0.38548642,40.27832306,1.5,0
192,483714.6,6989644.8,23.66,1.863,0.053909798,6.973703906,0.386256007,40.3464064,1.1,0
193,483679.2,6989649,23.67,1.632,0.047203278,7.288949379,0.386512661,40.36910719,1.2,0
194,483949.2,6989407.2,23.56,1.322,0.070281243,19.75124308,0.383692888,40.11957328,3.2,0
195,483957.6,6989407.8,23.62,1.29,0.052890885,15.65648931,0.385230015,40.25563498,2.5,0
196,483886.8,6989454.6,23.61,1.484,0.025879172,6.553713497,0.384973672,40.23295007,1.1,0
197,483889.2,6989455.2,23.58,2.013,0.026610892,5.340899037,0.384205015,40.16491445,0.9,0
198,483879.6,6989458.8,23.6,1.256,0.028886178,7.922756867,0.384717391,40.21026835,1.3,0
199,483886.8,6989463.6,23.59,1.95,0.027785833,5.569863974,0.384461172,40.18758981,0.9,0
200,483888,6989464.2,23.57,2.166,0.027704346,4.95368702,0.383948921,40.14224227,0.8,0
201,483853.8,6989473.8,23.6,1.044,0.028097131,7.581915812,0.384717391,40.21026835,1.2,0
202,483870,6989507.4,23.56,0.955,0.024257892,5.921503395,0.383692888,40.11957328,1,0
203,483933,6989529,23.52,1.205,0.081072313,17.38108033,0.38266938,40.02892919,2.9,0
204,483879,6989538.6,23.53,1.399,0.026576685,5.075671097,0.382925164,40.05158543,0.8,0
205,483843.6,6989554.8,23.56,1.357,0.023854539,4.624294412,0.383692888,40.11957328,0.8,0
206,483870.6,6989561.4,23.62,1.5,0.025428789,4.539687291,0.385230015,40.25563498,0.7,0
207,483798.6,6989589.6,23.57,1.214,0.034850401,6.49962052,0.383948921,40.14224227,1.1,0
208,483818.4,6989597.4,23.59,1.52,0.036560744,5.974806577,0.384461172,40.18758981,1,0
209,483813,6989614.8,23.53,1.949,0.041192101,5.256319523,0.382925164,40.05158543,0.9,0
210,483628.2,6989640,23.56,1.845,0.104473114,14.01759698,0.383692888,40.11957328,2.3,0
211,483735,6989648.4,23.54,1.895,0.063287756,8.007968129,0.38318101,40.07424486,1.3,0
212,483645.6,6989650.2,23.53,0.744,0.084988057,19.67164645,0.382925164,40.05158543,3.2,0
213,483958.8,6989407.8,23.49,1.333,0.052501036,15.24632506,0.381902402,39.96097961,2.5,0
214,483919.2,6989417.4,23.48,1.249,0.047317995,13.93874406,0.381646867,39.93833613,2.3,0
215,483918,6989418,23.45,1.189,0.047275731,14.21835066,0.380880636,39.87042486,2.4,0
216,483919.2,6989423.4,23.48,1.108,0.034721833,10.92638029,0.381646867,39.93833613,1.8,0
217,483926.4,6989452.8,23.42,1.374,0.035689456,9.515960032,0.380114965,39.80254236,1.6,0
218,483925.2,6989457,23.49,1.223,0.033445669,9.371161745,0.381902402,39.96097961,1.6,0
219,483917.4,6989458.2,23.5,1.066,0.040524192,11.93454091,0.382157999,39.98362628,2,0
220,483922.2,6989458.8,23.5,1.098,0.033964312,9.885414297,0.382157999,39.98362628,1.6,0
221,483853.8,6989467.8,23.51,2.306,0.031665207,5.11326943,0.382413659,40.00627614,0.8,0
222,483854.4,6989472.6,23.41,0.97,0.027855116,7.767383965,0.379859866,39.77992125,1.3,0
223,483866.4,6989507.4,23.43,1.29,0.026757796,5.581007407,0.380370127,39.82516666,0.9,0
224,483868.8,6989509.2,23.49,1.417,0.026803185,5.277420543,0.381902402,39.96097961,0.9,0
225,483870,6989511,23.5,1.29,0.02576785,5.373083846,0.382157999,39.98362628,0.9,0
226,483931.8,6989520.6,23.49,1.137,0.086191504,17.73752433,0.381902402,39.96097961,2.9,0
227,483848.4,6989545.8,23.44,1.398,0.024003555,4.510388943,0.38062535,39.84779416,0.8,0
228,483841.2,6989553.6,23.44,1.38,0.023717624,4.522773284,0.38062535,39.84779416,0.8,0
229,483840.6,6989555.4,23.45,1.522,0.025112014,4.46953582,0.380880636,39.87042486,0.7,0
230,483808.2,6989593.2,23.45,0.548,0.036262851,9.177961866,0.380880636,39.87042486,1.5,0
231,483807,6989595,23.42,0.56,0.038576855,9.699132659,0.380114965,39.80254236,1.6,0
232,483755.4,6989611.2,23.42,1.846,0.036524952,4.659133233,0.380114965,39.80254236,0.8,0
233,483808.8,6989612.4,23.48,1.891,0.043940413,5.758541438,0.381646867,39.93833613,1,0
234,483655.2,6989637.6,23.89,1.604,0.048414433,7.469263113,0.392174704,40.86932669,1.1,0
235,483630,6989641.8,23.47,1.526,0.101318785,16.31156919,0.381391395,39.91569585,2.7,0
236,483706.8,6989646,23.41,2.23,0.063292507,6.349545723,0.379859866,39.77992125,1.1,0
237,483695.4,6989647.8,23.45,1.587,0.06483261,9.791082616,0.380880636,39.87042486,1.6,0
238,483647.4,6989649,23.52,0.822,0.083535759,18.75525325,0.38266938,40.02892919,3.1,0
239,483711,6989649,23.48,1.704,0.060078323,8.524755228,0.381646867,39.93833613,1.4,0
240,483950.4,6989406.6,23.38,1.445,0.057894754,15.67634949,0.379094943,39.71207713,2.7,0
241,483954,6989408.4,23.31,1.241,0.057819049,16.95011821,0.377312305,39.55388631,2.9,0
242,483926.4,6989451.6,23.32,1.393,0.035507472,9.429716907,0.37756678,39.57647538,1.6,0
243,483859.2,6989466.6,23.35,1.155,0.033095815,8.997495117,0.378330581,39.64426183,1.5,0
244,483886.8,6989466.6,23.35,2.158,0.027561445,4.876232307,0.378330581,39.64426183,0.8,0
245,483851.4,6989477.4,23.32,1.241,0.024049559,5.341848402,0.37756678,39.57647538,0.9,0
246,483899.4,6989477.4,23.33,1.16,0.025605915,6.87765876,0.377821318,39.59906766,1.2,0
247,483895.2,6989487.6,23.36,0.957,0.027331026,6.969623394,0.378585306,39.66686373,1.2,0
248,483846,6989510.4,23.38,0.68,0.031074565,8.236454475,0.379094943,39.71207713,1.4,0
249,483880.2,6989516.4,23.32,1.234,0.025837018,5.453442164,0.37756678,39.57647538,0.9,0
250,483931.8,6989519.4,23.36,1.105,0.06627443,14.09163725,0.378585306,39.66686373,2.4,0
251,483875.4,6989529,23.33,1.369,0.026703332,5.175823441,0.377821318,39.59906766,0.9,0
252,483877.8,6989529,23.33,1.248,0.02672925,5.494161052,0.377821318,39.59906766,0.9,0
253,483873,6989533.8,23.36,1.527,0.026817147,4.779760722,0.378585306,39.66686373,0.8,0
254,483882,6989533.8,23.34,1.205,0.026675485,5.549201093,0.378075918,39.62166314,0.9,0
255,483871.8,6989535,23.34,1.465,0.025928257,4.771969438,0.378075918,39.62166314,0.8,0
256,483840.6,6989545.8,23.36,1.518,0.022898855,4.055064887,0.378585306,39.66686373,0.7,0
257,483847.8,6989547,23.34,1.316,0.023907736,4.649968383,0.378075918,39.62166314,0.8,0
258,483799.8,6989591.4,23.32,1.047,0.034350435,6.896503156,0.37756678,39.57647538,1.2,0
259,483805.8,6989594.4,23.4,0.725,0.036102611,8.431056832,0.379604829,39.75730334,1.4,0
260,483837,6989604,23.41,2.176,0.03436267,4.307933838,0.379859866,39.77992125,0.7,0
261,483813.6,6989610.6,23.37,1.86,0.040926212,5.477287626,0.378840093,39.68946883,0.9,0
262,483706.8,6989635.2,23.33,1.638,0.047793742,6.902174807,0.377821318,39.59906766,1.2,0
263,483696,6989646.6,23.34,1.789,0.064489097,8.619716258,0.378075918,39.62166314,1.5,0
264,483707.4,6989649,23.4,2.066,0.063240769,7.107905298,0.379604829,39.75730334,1.2,0
265,483940.8,6989410.2,23.24,1.223,0.04464384,13.54646346,0.375532726,39.39585271,2.4,0
266,483923.4,6989417.4,23.22,1.206,0.04454835,13.50106536,0.375024838,39.35072917,2.4,0
267,483914.4,6989421,23.23,1.131,0.033511401,10.52794079,0.375278751,39.37328933,1.8,0
268,483922.8,6989456.4,23.23,1.189,0.034435401,9.860607494,0.375278751,39.37328933,1.7,0
269,483880.8,6989458.8,23.24,1.353,0.027948996,7.418704921,0.375532726,39.39585271,1.3,0
270,483916.2,6989465.4,23.22,0.842,0.030550103,9.822592166,0.375024838,39.35072917,1.7,0
271,483855,6989476.2,23.26,0.878,0.028321433,7.459266686,0.376040865,39.4409891,1.3,0
272,483852.6,6989481,23.24,0.939,0.03431697,8.553427777,0.375532726,39.39585271,1.5,0
273,483894,6989493,23.29,0.826,0.024971559,6.331397198,0.376803542,39.50871779,1.1,0
274,483863.4,6989496,23.22,1.116,0.028378742,6.544517896,0.375024838,39.35072917,1.1,0
275,483937.8,6989517,23.23,1.342,0.071921712,13.9334593,0.375278751,39.37328933,2.4,0
276,483929.4,6989518.2,23.26,1.117,0.058609399,12.43059155,0.376040865,39.4409891,2.2,0
277,483868.8,6989529.6,23.21,1.483,0.027018134,5.063073411,0.374770987,39.32817223,0.9,0
278,483855,6989544.6,23.26,1.203,0.021225512,4.318576866,0.376040865,39.4409891,0.8,0
279,483868.8,6989562.6,23.24,1.556,0.027061512,4.746357851,0.375532726,39.39585271,0.8,0
