BasinID,X,Y,H,root_depth,competence,M_D,Dbh,area,strain,stable
3534,483849.6,6989650.2,15.58,1.885037305,0.050801501,8.772,0.200286851,23.13528445,9.279540457,0
3535,483781.2,6989658,15.6,2.274919294,0.057921125,7.308,0.200691155,23.17482569,7.686982137,0
3536,483854.4,6989659.8,15.66,0.892329051,0.052002756,13.393,0.201905846,23.29355009,13.84876137,1
3537,483831,6989661,15.61,1.55045369,0.04817001,9.192,0.200893419,23.1946026,9.640798879,0
3538,483832.2,6989662.8,15.61,1.505262454,0.0481678,9.371,0.200893419,23.1946026,9.82831561,0
3539,483834.6,6989663.4,15.59,1.36746559,0.048082426,9.959,0.200488966,23.15505297,10.50496993,0
3540,483831.6,6989664,15.57,1.401101191,0.048012157,9.743,0.20008481,23.11552013,10.33524926,0
3541,483831.6,6989665.8,15.57,1.092430328,0.047749663,11.059,0.20008481,23.11552013,11.73191351,1
3542,483850.2,6989665.8,15.67,0.719333295,0.051915781,13.311,0.202108554,23.31335215,13.72482746,1
3543,483788.4,6989667.6,15.62,1.292655069,0.046858048,9.745,0.201095756,23.21438372,10.19152831,1
3544,483792.6,6989672.4,15.67,1.283084176,0.039992971,8.476,0.202108554,23.31335215,8.739120169,0
3545,483781.2,6989673.6,16.07,1.337009141,0.054450409,11.022,0.210277327,24.1088475,10.15944245,0
3546,483744.6,6989674.8,15.62,1.030955022,0.053177179,12.518,0.201095756,23.21438372,13.09146927,1
3547,483830.4,6989680.8,15.6,0.770337456,0.041257565,10.926,0.200691155,23.17482569,11.49250526,0
3548,483789,6989685,15.59,1.019148163,0.062660843,14.046,0.200488966,23.15505297,14.81564374,1
3549,483778.2,6989686.8,15.63,0.815285768,0.033247572,8.59,0.201298167,23.23416902,8.958578382,0
3550,483904.2,6989435.4,15.47,1.29301302,0.021329425,6.344,0.198068487,22.91810839,6.925241015,0
3551,483887.4,6989503.8,15.47,1.202582948,0.026378386,6.053,0.198068487,22.91810839,6.607741488,0
3552,483864,6989506.8,15.56,1.253242465,0.029947089,6.762,0.199882844,23.09576001,7.194287597,0
3553,483930.6,6989509.8,15.53,1.491779703,0.039437231,7.27,0.19927739,23.0365049,7.800973855,0
3554,483873,6989515.8,15.47,1.283393352,0.027817037,6.13,0.198068487,22.91810839,6.691367759,0
3555,483850.8,6989532.6,15.48,0.927423853,0.0224825,5.559,0.198269785,22.9378306,6.050602337,0
3556,483913.8,6989533.2,15.47,0.889685449,0.031251616,8.028,0.198068487,22.91810839,8.763107793,1
3557,483887.4,6989560.8,15.5,1.246465885,0.025722856,5.559,0.198672604,22.97728768,6.016391794,0
3558,483834,6989562,15.52,1.612069342,0.025210917,4.737,0.19907572,23.01676161,5.096914816,0
3559,483894.6,6989562.6,15.54,1.175932078,0.02631778,5.891,0.199479133,23.0562524,6.303573073,0
3560,483901.2,6989563.2,15.53,0.595290426,0.026224591,7.322,0.19927739,23.0365049,7.856885675,0
3561,483877.2,6989570.4,15.56,1.760826001,0.030840919,5.296,0.199882844,23.09576001,5.634417289,0
3562,483896.4,6989571.6,15.46,0.981996449,0.029763003,7.089,0.197867264,22.89839041,7.760195111,0
3563,483925.8,6989575.2,15.47,1.776129216,0.090335562,14.875,0.198068487,22.91810839,16.23729649,1
3564,483897.6,6989594.4,15.5,0.726252879,0.041613216,10.887,0.198672604,22.97728768,11.78288261,0
3565,483904.2,6989603.4,15.49,0.701168213,0.057175917,13.161,0.198471157,22.95755703,14.28496614,0
3566,483892.8,6989606.4,15.46,0.911316808,0.049003901,12.056,0.197867264,22.89839041,13.19842027,0
3567,483895.8,6989610.6,15.91,0.835281853,0.054866076,13.901,0.206995692,23.78985308,13.39652036,0
3568,483887.4,6989611.8,15.47,1.329716893,0.047559549,9.998,0.198068487,22.91810839,10.91353501,0
3569,483517.8,6989617.8,15.53,1.488982275,0.085543884,14.974,0.19927739,23.0365049,16.06777337,0
3570,483845.4,6989618.4,15.51,2.31473485,0.042168614,5.779,0.198874125,22.99702254,6.236853634,0
3571,483516.6,6989619,15.49,1.220581913,0.08519898,14.543,0.198471157,22.95755703,15.78414549,0
3572,483763.2,6989619,15.48,1.305673405,0.044812811,8.5,0.198269785,22.9378306,9.251857271,0
3573,483890.4,6989619,15.55,0.832738765,0.053530714,13.229,0.199680952,23.0760041,14.11409314,0
3574,483531,6989622,15.55,2.223152773,0.106895585,14.398,0.199680952,23.0760041,15.36103787,0
3575,483890.4,6989623.8,15.51,0.97977954,0.050623386,12.398,0.198874125,22.99702254,13.37982306,0
3576,483524.4,6989624.4,15.49,0.835048597,0.103001924,14.729,0.198471157,22.95755703,15.98665784,0
3577,483883.8,6989628,15.56,1.572318179,0.040059927,7.874,0.199882844,23.09576001,8.376445591,0
