BasinID,X,Y,H,root_depth,competence,M_D,Dbh,area,strain,stable
124,483927.6,6989415.6,23.98,1.221,0.029131483,6.907419952,0.394499619,41.07440279,1,0
125,483928.2,6989417.4,23.98,1.088,0.029173815,7.315762201,0.394499619,41.07440279,1.1,0
126,483920.4,6989420.4,23.96,1.195,0.022357283,5.585123198,0.393982539,41.02880826,0.8,0
127,483921.6,6989422.2,24,1.119,0.022420908,5.790515596,0.395016945,41.12000991,0.9,0
128,483884.4,6989454,23.95,1.252,0.020595551,4.411758406,0.393724092,41.00601572,0.7,0
129,483915.6,6989462.4,24.06,0.92,0.025061315,6.07088883,0.396570404,41.25690677,0.9,0
130,483918,6989463,23.98,0.903,0.024968994,6.074998903,0.394499619,41.07440279,0.9,0
131,483882.6,6989463.6,24.03,1.893,0.024057683,3.587525838,0.395793397,41.18844419,0.5,0
132,483886.2,6989468.4,24.01,2.147,0.023407145,2.917101021,0.395275701,41.14281819,0.4,0
133,483896.4,6989474.4,23.97,1.391,0.02003813,3.719685676,0.394241048,41.05160395,0.6,0
134,483865.2,6989502.6,24.01,1.128,0.021046868,3.509609402,0.395275701,41.14281819,0.5,0
135,483931.8,6989529.6,23.97,1.139,0.069880548,11.2387419,0.394241048,41.05160395,1.7,0
136,483862.8,6989539.2,24.03,1.016,0.019559623,3.273468336,0.395793397,41.18844419,0.5,0
137,483868.2,6989540.4,24.03,1.277,0.018738131,2.720086317,0.395793397,41.18844419,0.4,0
138,483852,6989542.8,24.02,1.099,0.018869533,2.965397332,0.395534518,41.16562962,0.4,0
139,483848.4,6989544,24.02,1.28,0.019495391,2.774412575,0.395534518,41.16562962,0.4,0
140,483852,6989544.6,23.96,1.14,0.018817537,2.882898103,0.393982539,41.02880826,0.4,0
141,483869.4,6989559,23.98,1.401,0.020943008,2.746604969,0.394499619,41.07440279,0.4,0
142,483655.8,6989637,23.96,1.503,0.051138674,5.589969444,0.393982539,41.02880826,0.8,0
143,483711,6989651.4,24.01,1.489,0.054838287,5.896416448,0.395275701,41.14281819,0.9,0
144,483720.6,6989653.8,24.05,1.002,0.051529232,7.608677223,0.39631134,41.23408276,1.1,0
145,483921.6,6989420.4,23.88,1.18,0.022273397,5.579514347,0.391916689,40.84655623,0.9,0
146,483880.8,6989461.2,23.85,1.646,0.023905216,4.064938951,0.391143014,40.77826379,0.6,0
147,483879,6989462.4,23.94,1.671,0.025633922,4.270249021,0.393465706,40.98322633,0.7,0
148,483861.6,6989466.6,23.89,1.049,0.02757365,6.010630829,0.392174704,40.86932669,0.9,0
149,483855.6,6989471.4,23.9,1.057,0.024406827,5.024257275,0.392432781,40.89210031,0.8,0
150,483900,6989473.2,23.89,1.016,0.013662858,3.059212487,0.392174704,40.86932669,0.5,0
151,483859.8,6989476.2,23.92,0.767,0.021454108,4.687545334,0.39294912,40.93765702,0.7,0
152,483886.8,6989488.2,23.92,1.355,0.021624816,3.220224885,0.39294912,40.93765702,0.5,0
153,483895.2,6989494.2,23.84,1.155,0.021680249,3.506041527,0.390885246,40.75550596,0.5,0
154,483843,6989511,23.89,0.904,0.029064923,5.205304191,0.392174704,40.86932669,0.8,0
155,483933,6989516.4,23.9,1.216,0.055877947,8.202863935,0.392432781,40.89210031,1.3,0
156,483846,6989541.6,23.88,1.158,0.019390598,2.935463859,0.391916689,40.84655623,0.5,0
157,483804,6989589.6,23.91,0.816,0.02878169,4.711112653,0.392690919,40.91487709,0.7,0
158,483815.4,6989613.6,23.94,1.841,0.031746199,2.779684993,0.393465706,40.98322633,0.4,0
159,483626.4,6989642.4,23.93,0.735,0.105874373,18.39628091,0.393207382,40.9604401,2.8,0
160,483696.6,6989649.6,23.87,1.164,0.048265644,6.334319873,0.391658735,40.82378892,1,0
161,483954,6989407.2,23.75,1.304,0.040261197,9.06954869,0.388568118,40.55082784,1.4,0
162,483938.4,6989410.2,23.8,1.262,0.033262696,7.649035755,0.389854793,40.66450626,1.2,0
163,483939,6989414.4,23.8,1.034,0.033333903,8.415192495,0.389854793,40.66450626,1.3,0
164,483924.6,6989452.2,23.8,1.299,0.032077874,6.689211264,0.389854793,40.66450626,1,0
165,483886.2,6989452.8,23.8,1.229,0.021970403,4.699091482,0.389854793,40.66450626,0.7,0
166,483919.2,6989461.8,23.75,0.95,0.024685734,5.870865633,0.388568118,40.55082784,0.9,0
167,483885.6,6989465.4,23.83,1.981,0.023244567,3.237736553,0.39062754,40.73275129,0.5,0
168,483888,6989486.4,23.83,1.462,0.02154265,3.175323401,0.39062754,40.73275129,0.5,0
169,483844.2,6989550,23.82,1.182,0.020020019,3.00081246,0.390369896,40.70999978,0.5,0
170,483843,6989553.6,23.83,1.237,0.020024823,2.912936288,0.39062754,40.73275129,0.5,0
171,483844.2,6989553.6,23.77,1.253,0.019974078,2.870411676,0.389082602,40.59628971,0.5,0
172,483657,6989637,23.74,1.449,0.051818639,6.000023881,0.388310969,40.52810166,0.9,0
173,483697.2,6989646,23.81,1.979,0.048343332,3.533184989,0.390112313,40.68725144,0.6,0
174,483709.8,6989646,23.78,2.054,0.043819772,3.015645311,0.389339937,40.61902539,0.5,0
175,483712.8,6989646.6,23.76,1.896,0.040383154,3.191220754,0.388825329,40.57355719,0.5,0
176,483951.6,6989407.2,23.68,1.343,0.041170739,9.262693129,0.386769376,40.39181117,1.5,0
177,483952.2,6989409,23.73,1.251,0.041318913,9.713000779,0.388053882,40.50537865,1.5,0
178,483928.8,6989419.2,23.67,1.042,0.02953597,7.610049593,0.386512661,40.36910719,1.2,0
179,483922.8,6989419.8,23.69,1.166,0.03513699,8.500197585,0.387026153,40.41451832,1.4,0
180,483901.8,6989425.8,23.73,1.27,0.017413646,4.107521797,0.388053882,40.50537865,0.7,0
181,483909,6989425.8,23.65,1.094,0.014599608,3.737243035,0.385999416,40.32370877,0.6,0
182,483922.8,6989457.6,23.66,1.144,0.028865613,6.497989909,0.386256007,40.3464064,1,0
183,483862.2,6989459.4,23.71,1.782,0.04066584,6.319559445,0.387539894,40.45994214,1,0
184,483880.2,6989462.4,23.65,1.754,0.024256078,3.928651771,0.385999416,40.32370877,0.6,0
185,483892.8,6989487,23.69,1.293,0.022194415,3.658986917,0.387026153,40.41451832,0.6,0
186,483861,6989506.2,23.64,1.478,0.024111179,3.289845862,0.385742887,40.30101433,0.5,0
187,483870,6989509.2,23.69,1.141,0.019870569,3.315018118,0.387026153,40.41451832,0.5,0
188,483844.8,6989512.2,23.64,0.728,0.029505448,5.835554117,0.385742887,40.30101433,0.9,0
189,483879,6989517,23.7,1.21,0.02131478,3.396246568,0.387282992,40.43722864,0.5,0
190,483930.6,6989519.4,23.71,0.974,0.056841561,9.692303484,0.387539894,40.45994214,1.5,0
191,483808.2,6989594.4,23.63,0.508,0.030519213,5.943666886,0.38548642,40.27832306,1,0
192,483714.6,6989644.8,23.66,1.849,0.035062811,2.96539615,0.386256007,40.3464064,0.5,0
193,483679.2,6989649,23.67,1.6,0.042261132,4.389542913,0.386512661,40.36910719,0.7,0
194,483949.2,6989407.2,23.56,1.318,0.049775564,11.05645576,0.383692888,40.11957328,1.8,0
195,483957.6,6989407.8,23.62,1.287,0.036987448,8.656336058,0.385230015,40.25563498,1.4,0
196,483886.8,6989454.6,23.61,1.47,0.022287888,4.298767936,0.384973672,40.23295007,0.7,0
197,483889.2,6989455.2,23.58,1.996,0.022635103,3.321677971,0.384205015,40.16491445,0.5,0
198,483879.6,6989458.8,23.6,1.244,0.024052352,5.090491265,0.384717391,40.21026835,0.8,0
199,483886.8,6989463.6,23.59,1.933,0.023596307,3.457114675,0.384461172,40.18758981,0.6,0
200,483888,6989464.2,23.57,2.147,0.023557229,3.011141076,0.383948921,40.14224227,0.5,0
201,483853.8,6989473.8,23.6,1.038,0.019765714,4.068463503,0.384717391,40.21026835,0.7,0
202,483870,6989507.4,23.56,0.943,0.019785676,3.642542191,0.383692888,40.11957328,0.6,0
203,483933,6989529,23.52,1.183,0.070167764,11.09363358,0.38266938,40.02892919,1.8,0
204,483879,6989538.6,23.53,1.382,0.021904357,3.011249394,0.382925164,40.05158543,0.5,0
205,483843.6,6989554.8,23.56,1.339,0.020254328,2.822946259,0.383692888,40.11957328,0.5,0
206,483870.6,6989561.4,23.62,1.482,0.020634642,2.607240671,0.385230015,40.25563498,0.4,0
207,483798.6,6989589.6,23.57,1.195,0.028702855,3.816068501,0.383948921,40.14224227,0.6,0
208,483818.4,6989597.4,23.59,1.498,0.030342828,3.432186063,0.384461172,40.18758981,0.6,0
209,483813,6989614.8,23.53,1.92,0.034046042,2.830762111,0.382925164,40.05158543,0.5,0
210,483628.2,6989640,23.56,1.797,0.106494206,9.645153261,0.383692888,40.11957328,1.6,0
211,483735,6989648.4,23.54,1.871,0.046199868,3.791570579,0.38318101,40.07424486,0.6,0
212,483645.6,6989650.2,23.53,0.705,0.095821795,16.23810327,0.382925164,40.05158543,2.7,0
213,483958.8,6989407.8,23.49,1.33,0.036736818,8.414232534,0.381902402,39.96097961,1.4,0
214,483919.2,6989417.4,23.48,1.239,0.038180816,8.830734895,0.381646867,39.93833613,1.5,0
215,483918,6989418,23.45,1.179,0.038147451,9.035805074,0.380880636,39.87042486,1.5,0
216,483919.2,6989423.4,23.48,1.099,0.028323112,7.048647454,0.381646867,39.93833613,1.2,0
217,483926.4,6989452.8,23.42,1.361,0.029960655,6.150859208,0.380114965,39.80254236,1,0
218,483925.2,6989457,23.49,1.211,0.028099361,6.101943696,0.381902402,39.96097961,1,0
219,483917.4,6989458.2,23.5,1.054,0.034193613,7.858261534,0.382157999,39.98362628,1.3,0
220,483922.2,6989458.8,23.5,1.087,0.028650996,6.500762959,0.382157999,39.98362628,1.1,0
221,483853.8,6989467.8,23.51,2.296,0.021607538,2.44420751,0.382413659,40.00627614,0.4,0
222,483854.4,6989472.6,23.41,0.966,0.019606625,4.195132468,0.379859866,39.77992125,0.7,0
223,483866.4,6989507.4,23.43,1.274,0.022141583,3.388305291,0.380370127,39.82516666,0.6,0
224,483868.8,6989509.2,23.49,1.4,0.022186852,3.169295837,0.381902402,39.96097961,0.5,0
225,483870,6989511,23.5,1.275,0.021262094,3.251098544,0.382157999,39.98362628,0.5,0
226,483931.8,6989520.6,23.49,1.116,0.073864043,11.23761463,0.381902402,39.96097961,1.9,0
227,483848.4,6989545.8,23.44,1.38,0.02032171,2.732293098,0.38062535,39.84779416,0.5,0
228,483841.2,6989553.6,23.44,1.361,0.020150464,2.755714169,0.38062535,39.84779416,0.5,0
229,483840.6,6989555.4,23.45,1.503,0.021332281,2.684437155,0.380880636,39.87042486,0.4,0
230,483808.2,6989593.2,23.45,0.534,0.030258749,5.778944177,0.380880636,39.87042486,1,0
231,483807,6989595,23.42,0.545,0.032375356,6.134731641,0.380114965,39.80254236,1,0
232,483755.4,6989611.2,23.42,1.824,0.027760567,2.324595323,0.380114965,39.80254236,0.4,0
233,483808.8,6989612.4,23.48,1.862,0.036954464,3.180361804,0.381646867,39.93833613,0.5,0
234,483655.2,6989637.6,23.89,1.563,0.051008374,5.333905832,0.392174704,40.86932669,0.8,0
235,483630,6989641.8,23.47,1.484,0.104739095,11.83908128,0.381391395,39.91569585,2,0
236,483706.8,6989646,23.41,2.204,0.044191777,2.69416474,0.379859866,39.77992125,0.5,0
237,483695.4,6989647.8,23.45,1.566,0.048528562,4.955196772,0.380880636,39.87042486,0.8,0
238,483647.4,6989649,23.52,0.783,0.093118668,15.31013284,0.38266938,40.02892919,2.5,0
239,483711,6989649,23.48,1.689,0.040720727,3.854542381,0.381646867,39.93833613,0.6,0
240,483950.4,6989406.6,23.38,1.441,0.040537574,8.605943999,0.379094943,39.71207713,1.5,0
241,483954,6989408.4,23.31,1.239,0.040478668,9.411123708,0.377312305,39.55388631,1.6,0
242,483926.4,6989451.6,23.32,1.381,0.029820039,6.095891772,0.37756678,39.57647538,1,0
243,483859.2,6989466.6,23.35,1.148,0.024759481,5.182950866,0.378330581,39.64426183,0.9,0
244,483886.8,6989466.6,23.35,2.139,0.023302636,2.944331976,0.378330581,39.64426183,0.5,0
245,483851.4,6989477.4,23.32,1.234,0.01710798,2.824549107,0.37756678,39.57647538,0.5,0
246,483899.4,6989477.4,23.33,1.148,0.021603271,4.461947336,0.377821318,39.59906766,0.8,0
247,483895.2,6989487.6,23.36,0.944,0.022939032,4.459848732,0.378585306,39.66686373,0.8,0
248,483846,6989510.4,23.38,0.668,0.025603803,5.183938936,0.379094943,39.71207713,0.9,0
249,483880.2,6989516.4,23.32,1.22,0.021198148,3.29332018,0.37756678,39.57647538,0.6,0
250,483931.8,6989519.4,23.36,1.086,0.055925798,8.829334378,0.378585306,39.66686373,1.5,0
251,483875.4,6989529,23.33,1.352,0.021979664,3.082227024,0.377821318,39.59906766,0.5,0
252,483877.8,6989529,23.33,1.232,0.021988233,3.306589612,0.377821318,39.59906766,0.6,0
253,483873,6989533.8,23.36,1.509,0.022261777,2.819947526,0.378585306,39.66686373,0.5,0
254,483882,6989533.8,23.34,1.191,0.021804984,3.32595217,0.378075918,39.62166314,0.6,0
255,483871.8,6989535,23.34,1.448,0.021433077,2.820814965,0.378075918,39.62166314,0.5,0
256,483840.6,6989545.8,23.36,1.499,0.019558065,2.448326002,0.378585306,39.66686373,0.4,0
257,483847.8,6989547,23.34,1.299,0.020240461,2.837971742,0.378075918,39.62166314,0.5,0
258,483799.8,6989591.4,23.32,1.03,0.028437357,4.13352607,0.37756678,39.57647538,0.7,0
259,483805.8,6989594.4,23.4,0.71,0.030149837,5.240531339,0.379604829,39.75730334,0.9,0
260,483837,6989604,23.41,2.15,0.027684935,2.255908938,0.379859866,39.77992125,0.4,0
261,483813.6,6989610.6,23.37,1.833,0.033819466,2.990200971,0.378840093,39.68946883,0.5,0
262,483706.8,6989635.2,23.33,1.623,0.033259044,3.242043435,0.377821318,39.59906766,0.6,0
263,483696,6989646.6,23.34,1.765,0.048373775,4.247725537,0.378075918,39.62166314,0.7,0
264,483707.4,6989649,23.4,2.043,0.044069639,3.112511783,0.379604829,39.75730334,0.5,0
265,483940.8,6989410.2,23.24,1.218,0.032938512,7.912608897,0.375532726,39.39585271,1.4,0
266,483923.4,6989417.4,23.22,1.197,0.035264701,8.440927985,0.375024838,39.35072917,1.5,0
267,483914.4,6989421,23.23,1.121,0.027753584,6.899673532,0.375278751,39.37328933,1.2,0
268,483922.8,6989456.4,23.23,1.177,0.02902701,6.468509694,0.375278751,39.37328933,1.1,0
269,483880.8,6989458.8,23.24,1.341,0.023583188,4.80928064,0.375532726,39.39585271,0.8,0
270,483916.2,6989465.4,23.22,0.832,0.025653652,6.513420817,0.375024838,39.35072917,1.1,0
271,483855,6989476.2,23.26,0.871,0.021308034,4.300103633,0.376040865,39.4409891,0.7,0
272,483852.6,6989481,23.24,0.931,0.025168471,4.759905267,0.375532726,39.39585271,0.8,0
273,483894,6989493,23.29,0.814,0.020653392,3.98683682,0.376803542,39.50871779,0.7,0
274,483863.4,6989496,23.22,1.103,0.023168541,3.995557011,0.375024838,39.35072917,0.7,0
275,483937.8,6989517,23.23,1.321,0.060610926,8.5699953,0.375278751,39.37328933,1.5,0
276,483929.4,6989518.2,23.26,1.099,0.049521893,7.790087774,0.376040865,39.4409891,1.4,0
277,483868.8,6989529.6,23.21,1.465,0.022512708,3.027839671,0.374770987,39.32817223,0.5,0
278,483855,6989544.6,23.26,1.189,0.017491027,2.591523156,0.376040865,39.4409891,0.5,0
279,483868.8,6989562.6,23.24,1.537,0.022215286,2.749904791,0.375532726,39.39585271,0.5,0
