BasinID,X,Y,H,root_depth,competence,M_D,Dbh,area,strain,stable
2,483569.4,6989629.8,27.76,0.813,0.082314025,24.76559542,0.496563455,49.91046308,1.9,0
3,483888.6,6989494.2,27.58,0.791,0.026564608,9.059032029,0.491511554,49.48013656,0.7,0
4,483568.8,6989628,27.5,1.142,0.082984805,22.08206137,0.489272304,49.28917828,1.8,0
5,483887.4,6989494.2,27.04,0.978,0.026498236,8.431059295,0.476468998,48.19474728,0.7,0
6,483889.8,6989494.2,27.01,0.879,0.026499634,8.737452406,0.475638296,48.12358414,0.8,0
7,483935.4,6989520,26.68,1.165,0.098869377,27.0816943,0.466535448,47.34252099,2.5,0
8,483936,6989521.2,26.71,1.103,0.099091044,27.87087862,0.467360333,47.4133952,2.6,0
9,483934.8,6989521.8,26.59,1.148,0.095102765,26.16160321,0.464063976,47.13005672,2.5,0
10,483934.2,6989520.6,26.5,1.153,0.094715043,25.93612159,0.461597283,46.91783046,2.5,0
11,483870.6,6989532.6,26.55,1.425,0.028840007,7.443762522,0.462967078,47.03570452,0.7,0
12,483868.2,6989538.6,26.27,1.324,0.026986414,7.131844105,0.455315277,46.37655943,0.7,0
13,483871.2,6989530.8,26.14,1.571,0.02897116,7.090143446,0.45177845,46.07131618,0.7,0
14,483872.4,6989531.4,26.23,1.561,0.029093204,7.191941483,0.454225954,46.28258504,0.7,0
15,483919.2,6989463,26.06,0.913,0.032440422,12.92441593,0.449606933,45.88372372,1.3,0
16,483889.8,6989492.4,26.13,1.161,0.026659156,7.963459519,0.451506802,46.04785671,0.8,0
17,483889.8,6989495.4,26.07,0.893,0.027157852,8.93232575,0.449878164,45.90716236,0.9,0
18,483867,6989535.6,25.93,1.309,0.02724129,7.321966016,0.446086344,45.57929264,0.8,0
19,483868.2,6989535.6,25.93,1.324,0.027236525,7.27722442,0.446086344,45.57929264,0.8,0
20,483891,6989497.2,25.82,1.097,0.026145432,7.89391837,0.443115257,45.32209146,0.9,0
21,483861,6989503.8,25.81,1.287,0.030047822,8.359030033,0.442845516,45.2987275,0.9,0
22,483936.6,6989520,25.72,1.179,0.099504515,27.23344701,0.440420543,45.08858682,3,0
23,483869.4,6989535.6,25.76,1.355,0.027020029,7.09389255,0.441497711,45.18195267,0.8,0
24,483918.6,6989460,25.68,1.048,0.032665803,12.64841555,0.439344332,44.99526904,1.4,0
25,483890.4,6989490,25.61,1.174,0.027098159,8.035135432,0.437463271,44.83207874,0.9,0
26,483934.2,6989517.6,25.65,1.235,0.07461184,20.40360581,0.438537804,44.92531228,2.3,0
