BasinID,X,Y,H,root_depth,competence,M_D,Dbh,area,strain,stable
161,483954,6989407.2,23.75,1.315,0.063919592,21.18963308,0.388568118,40.55082784,3.3,0
162,483938.4,6989410.2,23.8,1.277,0.047944123,16.29256706,0.389854793,40.66450626,2.5,0
163,483939,6989414.4,23.8,1.047,0.048071483,17.61322945,0.389854793,40.66450626,2.8,0
164,483924.6,6989452.2,23.8,1.322,0.039860642,12.63517844,0.389854793,40.66450626,2,0
165,483886.2,6989452.8,23.8,1.252,0.025909513,8.397856869,0.389854793,40.66450626,1.3,0
166,483919.2,6989461.8,23.75,0.97,0.030754687,10.84846078,0.388568118,40.55082784,1.7,0
167,483885.6,6989465.4,23.83,2.012,0.028340121,6.59252286,0.39062754,40.73275129,1,0
168,483888,6989486.4,23.83,1.49,0.027078057,6.581329967,0.39062754,40.73275129,1,0
169,483844.2,6989550,23.82,1.211,0.024672574,6.115954288,0.390369896,40.70999978,1,0
170,483843,6989553.6,23.83,1.266,0.024670971,5.978909108,0.39062754,40.73275129,0.9,0
171,483844.2,6989553.6,23.77,1.282,0.024595762,5.903688688,0.389082602,40.59628971,0.9,0
172,483657,6989637,23.74,1.508,0.048505642,9.939554401,0.388310969,40.52810166,1.6,0
173,483697.2,6989646,23.81,2.028,0.069842348,10.3951639,0.390112313,40.68725144,1.6,0
174,483709.8,6989646,23.78,2.097,0.070186968,10.00174057,0.389339937,40.61902539,1.6,0
175,483712.8,6989646.6,23.76,1.933,0.065567202,10.2651059,0.388825329,40.57355719,1.6,0
176,483951.6,6989407.2,23.68,1.354,0.065527317,21.69273653,0.386769376,40.39181117,3.5,0
177,483952.2,6989409,23.73,1.261,0.065802827,22.56957884,0.388053882,40.50537865,3.6,0
178,483928.8,6989419.2,23.67,1.057,0.040230661,15.03634324,0.386512661,40.36910719,2.4,0
179,483922.8,6989419.8,23.69,1.184,0.046497595,16.50328378,0.387026153,40.41451832,2.6,0
180,483901.8,6989425.8,23.73,1.289,0.021437798,7.50101881,0.388053882,40.50537865,1.2,0
181,483909,6989425.8,23.65,1.111,0.017913919,6.694669961,0.385999416,40.32370877,1.1,0
182,483922.8,6989457.6,23.66,1.166,0.035987888,12.12724591,0.386256007,40.3464064,1.9,0
183,483862.2,6989459.4,23.71,1.805,0.060862804,15.2909903,0.387539894,40.45994214,2.4,0
184,483880.2,6989462.4,23.65,1.782,0.029742987,7.755051566,0.385999416,40.32370877,1.2,0
185,483892.8,6989487,23.69,1.32,0.027828768,7.367169753,0.387026153,40.41451832,1.2,0
186,483861,6989506.2,23.64,1.509,0.030342301,6.973186883,0.385742887,40.30101433,1.1,0
187,483870,6989509.2,23.69,1.165,0.025771787,6.898482868,0.387026153,40.41451832,1.1,0
188,483844.8,6989512.2,23.64,0.751,0.038350982,11.71935933,0.385742887,40.30101433,1.9,0
189,483879,6989517,23.7,1.236,0.027368026,7.07567363,0.387282992,40.43722864,1.1,0
190,483930.6,6989519.4,23.71,1.004,0.072334578,19.5382446,0.387539894,40.45994214,3.1,0
191,483808.2,6989594.4,23.63,0.532,0.039107816,11.8542661,0.38548642,40.27832306,1.9,0
192,483714.6,6989644.8,23.66,1.878,0.061582923,10.097883,0.386256007,40.3464064,1.6,0
193,483679.2,6989649,23.67,1.647,0.051698029,9.906761438,0.386512661,40.36910719,1.6,0
194,483949.2,6989407.2,23.56,1.331,0.077294693,25.24275308,0.383692888,40.11957328,4.1,0
195,483957.6,6989407.8,23.62,1.297,0.059171234,20.29441736,0.385230015,40.25563498,3.3,0
196,483886.8,6989454.6,23.61,1.496,0.026310932,7.856368405,0.384973672,40.23295007,1.3,0
197,483889.2,6989455.2,23.58,2.026,0.027198466,6.577504454,0.384205015,40.16491445,1.1,0
198,483879.6,6989458.8,23.6,1.265,0.030462305,9.775982135,0.384717391,40.21026835,1.6,0
199,483886.8,6989463.6,23.59,1.964,0.028464159,6.875560038,0.384461172,40.18758981,1.1,0
200,483888,6989464.2,23.57,2.181,0.028363985,6.182344891,0.383948921,40.14224227,1,0
201,483853.8,6989473.8,23.6,1.049,0.032703867,10.36178062,0.384717391,40.21026835,1.7,0
202,483870,6989507.4,23.56,0.965,0.025664192,7.408212803,0.383692888,40.11957328,1.2,0
203,483933,6989529,23.52,1.219,0.086004381,22.0712505,0.38266938,40.02892919,3.6,0
204,483879,6989538.6,23.53,1.412,0.027992789,6.474614459,0.382925164,40.05158543,1.1,0
205,483843.6,6989554.8,23.56,1.37,0.024976257,5.857084391,0.383692888,40.11957328,1,0
206,483870.6,6989561.4,23.62,1.512,0.027255605,5.937595734,0.385230015,40.25563498,1,0
207,483798.6,6989589.6,23.57,1.225,0.03796775,8.591813288,0.383948921,40.14224227,1.4,0
208,483818.4,6989597.4,23.59,1.535,0.039056727,7.858545643,0.384461172,40.18758981,1.3,0
209,483813,6989614.8,23.53,1.967,0.043860279,7.089285697,0.382925164,40.05158543,1.2,0
210,483628.2,6989640,23.56,1.87,0.102214681,17.02232405,0.383692888,40.11957328,2.8,0
211,483735,6989648.4,23.54,1.917,0.065317084,10.49492155,0.38318101,40.07424486,1.7,0
212,483645.6,6989650.2,23.53,0.765,0.076718877,21.14651448,0.382925164,40.05158543,3.5,0
213,483958.8,6989407.8,23.49,1.34,0.058711563,19.78348565,0.381902402,39.96097961,3.3,0
214,483919.2,6989417.4,23.48,1.259,0.048623639,16.66207386,0.381646867,39.93833613,2.8,0
215,483918,6989418,23.45,1.2,0.048577413,16.9661027,0.380880636,39.87042486,2.8,0
216,483919.2,6989423.4,23.48,1.117,0.035955312,13.09435294,0.381646867,39.93833613,2.2,0
217,483926.4,6989452.8,23.42,1.384,0.037507457,11.73045717,0.380114965,39.80254236,2,0
218,483925.2,6989457,23.49,1.232,0.035259295,11.541733,0.381902402,39.96097961,1.9,0
219,483917.4,6989458.2,23.5,1.076,0.042448588,14.54497339,0.382157999,39.98362628,2.4,0
220,483922.2,6989458.8,23.5,1.108,0.03568196,12.09448842,0.382157999,39.98362628,2,0
221,483853.8,6989467.8,23.51,2.315,0.037087354,7.353118645,0.382413659,40.00627614,1.2,0
222,483854.4,6989472.6,23.41,0.976,0.032406597,10.57807674,0.379859866,39.77992125,1.8,0
223,483866.4,6989507.4,23.43,1.301,0.028105924,7.033881237,0.380370127,39.82516666,1.2,0
224,483868.8,6989509.2,23.49,1.429,0.028151274,6.689252877,0.381902402,39.96097961,1.1,0
225,483870,6989511,23.5,1.301,0.027089192,6.779336603,0.382157999,39.98362628,1.1,0
226,483931.8,6989520.6,23.49,1.152,0.0918123,22.63626477,0.381902402,39.96097961,3.8,0
227,483848.4,6989545.8,23.44,1.411,0.025164361,5.736220484,0.38062535,39.84779416,1,0
228,483841.2,6989553.6,23.44,1.392,0.02482319,5.73407908,0.38062535,39.84779416,1,0
229,483840.6,6989555.4,23.45,1.535,0.02636288,5.72387208,0.380880636,39.87042486,1,0
230,483808.2,6989593.2,23.45,0.558,0.038719513,11.55043341,0.380880636,39.87042486,1.9,0
231,483807,6989595,23.42,0.57,0.040853371,12.11483588,0.380114965,39.80254236,2,0
232,483755.4,6989611.2,23.42,1.86,0.04185304,6.752379491,0.380114965,39.80254236,1.1,0
233,483808.8,6989612.4,23.48,1.91,0.046258753,7.652116196,0.381646867,39.93833613,1.3,0
234,483655.2,6989637.6,23.89,1.624,0.047565266,9.046073002,0.392174704,40.86932669,1.4,0
235,483630,6989641.8,23.47,1.549,0.098420259,19.29313045,0.381391395,39.91569585,3.2,0
236,483706.8,6989646,23.41,2.251,0.070680658,9.272819599,0.379859866,39.77992125,1.6,0
237,483695.4,6989647.8,23.45,1.604,0.070587949,13.26179944,0.380880636,39.87042486,2.2,0
238,483647.4,6989649,23.52,0.842,0.076905633,20.54422295,0.38266938,40.02892919,3.4,0
239,483711,6989649,23.48,1.72,0.066417325,11.79791001,0.381646867,39.93833613,2,0
240,483950.4,6989406.6,23.38,1.453,0.064368471,20.32081149,0.379094943,39.71207713,3.4,0
241,483954,6989408.4,23.31,1.249,0.064281008,21.82801634,0.377312305,39.55388631,3.8,0
242,483926.4,6989451.6,23.32,1.403,0.037305516,11.62331946,0.37756678,39.57647538,2,0
243,483859.2,6989466.6,23.35,1.163,0.036515339,11.62059961,0.378330581,39.64426183,2,0
244,483886.8,6989466.6,23.35,2.172,0.028378593,6.122312189,0.378330581,39.64426183,1,0
245,483851.4,6989477.4,23.32,1.248,0.027487205,7.276748416,0.37756678,39.57647538,1.2,0
246,483899.4,6989477.4,23.33,1.17,0.026472969,8.338338567,0.377821318,39.59906766,1.4,0
247,483895.2,6989487.6,23.36,0.967,0.028495291,8.558209152,0.378585306,39.66686373,1.5,0
248,483846,6989510.4,23.38,0.69,0.032687337,10.17076137,0.379094943,39.71207713,1.7,0
249,483880.2,6989516.4,23.32,1.245,0.027188547,6.876484178,0.37756678,39.57647538,1.2,0
250,483931.8,6989519.4,23.36,1.118,0.070951643,18.02521532,0.378585306,39.66686373,3.1,0
251,483875.4,6989529,23.33,1.381,0.028086675,6.578694376,0.377821318,39.59906766,1.1,0
252,483877.8,6989529,23.33,1.259,0.028120878,6.944893685,0.377821318,39.59906766,1.2,0
253,483873,6989533.8,23.36,1.54,0.028117544,6.108898652,0.378585306,39.66686373,1,0
254,483882,6989533.8,23.34,1.217,0.028177214,7.034695866,0.378075918,39.62166314,1.2,0
255,483871.8,6989535,23.34,1.478,0.027253274,6.094472357,0.378075918,39.62166314,1,0
256,483840.6,6989545.8,23.36,1.532,0.023841725,5.152433645,0.378585306,39.66686373,0.9,0
257,483847.8,6989547,23.34,1.328,0.02506132,5.891163077,0.378075918,39.62166314,1,0
258,483799.8,6989591.4,23.32,1.059,0.037134384,8.977270169,0.37756678,39.57647538,1.5,0
259,483805.8,6989594.4,23.4,0.736,0.038534007,10.68271361,0.379604829,39.75730334,1.8,0
260,483837,6989604,23.41,2.193,0.037034048,5.891450708,0.379859866,39.77992125,1,0
261,483813.6,6989610.6,23.37,1.878,0.043574372,7.340126501,0.378840093,39.68946883,1.2,0
262,483706.8,6989635.2,23.33,1.652,0.053613378,9.674680488,0.377821318,39.59906766,1.7,0
263,483696,6989646.6,23.34,1.807,0.070141582,11.82412194,0.378075918,39.62166314,2,0
264,483707.4,6989649,23.4,2.085,0.070682866,10.23478678,0.379604829,39.75730334,1.7,0
265,483940.8,6989410.2,23.24,1.231,0.048588862,17.06703304,0.375532726,39.39585271,3,0
266,483923.4,6989417.4,23.22,1.215,0.046657918,16.39356512,0.375024838,39.35072917,2.9,0
267,483914.4,6989421,23.23,1.14,0.034350406,12.48630847,0.375278751,39.37328933,2.2,0
268,483922.8,6989456.4,23.23,1.198,0.036194458,12.08025342,0.375278751,39.37328933,2.1,0
269,483880.8,6989458.8,23.24,1.363,0.028822192,8.975391305,0.375532726,39.39585271,1.6,0
270,483916.2,6989465.4,23.22,0.85,0.03231408,11.9999981,0.375024838,39.35072917,2.1,0
271,483855,6989476.2,23.26,0.885,0.031610421,9.768923625,0.376040865,39.4409891,1.7,0
272,483852.6,6989481,23.24,0.947,0.038465657,11.30301825,0.375532726,39.39585271,2,0
273,483894,6989493,23.29,0.835,0.026204799,7.827980472,0.376803542,39.50871779,1.4,0
274,483863.4,6989496,23.22,1.126,0.030137864,8.255064711,0.375024838,39.35072917,1.4,0
275,483937.8,6989517,23.23,1.356,0.077140303,18.01379009,0.375278751,39.37328933,3.1,0
276,483929.4,6989518.2,23.26,1.13,0.062619542,15.8758132,0.376040865,39.4409891,2.8,0
277,483868.8,6989529.6,23.21,1.495,0.028292946,6.429245979,0.374770987,39.32817223,1.1,0
278,483855,6989544.6,23.26,1.214,0.022497622,5.505833724,0.376040865,39.4409891,1,0
279,483868.8,6989562.6,23.24,1.569,0.028814403,6.174178145,0.375532726,39.39585271,1.1,0
280,483870,6989562.6,23.21,1.559,0.027429394,5.885162637,0.374770987,39.32817223,1,0
