BasinID,X,Y,H,root_depth,competence,M_D,Dbh,area,strain,stable
2,483569.4,6989629.8,27.76,0.819,0.084090376,27.23633614,0.496563455,49.91046308,2.1,0
3,483888.6,6989494.2,27.58,0.797,0.026733937,9.858990469,0.491511554,49.48013656,0.8,0
4,483568.8,6989628,27.5,1.15,0.084773901,24.40756056,0.489272304,49.28917828,2,0
5,483887.4,6989494.2,27.04,0.984,0.02666154,9.199117824,0.476468998,48.19474728,0.8,0
6,483889.8,6989494.2,27.01,0.884,0.02666371,9.51815303,0.475638296,48.12358414,0.8,0
7,483935.4,6989520,26.68,1.173,0.101466418,30.31015958,0.466535448,47.34252099,2.8,0
8,483936,6989521.2,26.71,1.111,0.101704067,31.15724402,0.467360333,47.4133952,2.9,0
9,483934.8,6989521.8,26.59,1.156,0.097557567,29.26066787,0.464063976,47.13005672,2.8,0
10,483934.2,6989520.6,26.5,1.161,0.097147754,29.00944919,0.461597283,46.91783046,2.8,0
11,483870.6,6989532.6,26.55,1.432,0.029154222,8.23687523,0.462967078,47.03570452,0.8,0
12,483868.2,6989538.6,26.27,1.33,0.027326901,7.894036376,0.455315277,46.37655943,0.8,0
13,483871.2,6989530.8,26.14,1.578,0.029286214,7.863932427,0.45177845,46.07131618,0.8,0
14,483872.4,6989531.4,26.23,1.569,0.029413778,7.974481201,0.454225954,46.28258504,0.8,0
15,483919.2,6989463,26.06,0.917,0.033337805,14.26020301,0.449606933,45.88372372,1.5,0
16,483889.8,6989492.4,26.13,1.167,0.026822056,8.707897645,0.451506802,46.04785671,0.9,0
17,483889.8,6989495.4,26.07,0.899,0.027332489,9.72790597,0.449878164,45.90716236,1,0
18,483867,6989535.6,25.93,1.316,0.027591109,8.097382527,0.446086344,45.57929264,0.9,0
19,483868.2,6989535.6,25.93,1.33,0.027585922,8.050135569,0.446086344,45.57929264,0.9,0
20,483891,6989497.2,25.82,1.103,0.026339155,8.636950545,0.443115257,45.32209146,0.9,0
21,483861,6989503.8,25.81,1.294,0.030350275,9.20146664,0.442845516,45.2987275,1,0
22,483936.6,6989520,25.72,1.187,0.102121219,30.45875516,0.440420543,45.08858682,3.3,0
23,483869.4,6989535.6,25.76,1.361,0.027359712,7.850962639,0.441497711,45.18195267,0.9,0
24,483918.6,6989460,25.68,1.052,0.033571957,13.96885294,0.439344332,44.99526904,1.5,0
25,483890.4,6989490,25.61,1.18,0.027268193,8.787651304,0.437463271,44.83207874,1,0
26,483934.2,6989517.6,25.65,1.242,0.076681173,22.85784645,0.438537804,44.92531228,2.5,0
27,483568.8,6989632.2,25.67,0.648,0.106663165,36.72818374,0.43907543,44.97194711,4.1,0
28,483919.8,6989460,25.5,1.055,0.033239327,13.73522326,0.434513255,44.57593522,1.6,0
29,483889.8,6989497.2,25.56,1.043,0.027316184,9.22547141,0.436121454,44.71560461,1,0
30,483883.2,6989467.8,25.46,1.957,0.029955834,8.748385349,0.433442323,44.48288272,1,0
31,483888,6989496.6,25.4,0.96,0.027126638,9.376352775,0.43183773,44.34339473,1.1,0
32,483890.4,6989481.6,25.35,2.017,0.028998298,7.874905787,0.430502223,44.22723804,0.9,0
33,483893.4,6989490.6,25.27,0.87,0.026918081,9.553481477,0.428368545,44.04154512,1.1,0
34,483933.6,6989522.4,25.27,1.214,0.096422743,27.97804583,0.428368545,44.04154512,3.3,0
35,483853.2,6989545.8,25.36,1.195,0.02582183,7.829386397,0.430769204,44.25046331,0.9,0
36,483921,6989462.4,25.16,0.928,0.026626267,11.45025088,0.425441041,43.78653512,1.4,0
37,483894.6,6989490.6,25.25,0.849,0.026898,9.608854242,0.427835728,43.99515227,1.1,0
38,483937.2,6989521.2,25.17,1.098,0.102242644,31.5122652,0.425706876,43.80970262,3.8,0
39,483885.6,6989455.2,25.06,1.53,0.027225827,9.64432249,0.422786017,43.55502796,1.2,0
40,483920.4,6989461.2,25.14,0.978,0.026581277,11.30230078,0.424909552,43.74020927,1.4,0
41,483933.6,6989519.4,25.13,1.186,0.076839007,23.36750168,0.424643899,43.71705092,2.9,0
42,483870,6989530.2,25.11,1.547,0.0293893,7.983737573,0.424112773,43.67074338,1,0
43,483873,6989532.6,25.04,1.536,0.029294845,7.974762835,0.422255739,43.50876318,1,0
44,483939,6989411.4,24.94,1.183,0.051657839,21.5302628,0.41960798,43.27762296,2.7,0
45,483883.2,6989465.4,24.97,1.918,0.030054988,8.977874542,0.420401671,43.34693286,1.1,0
46,483934.8,6989515.8,24.98,1.31,0.076143972,21.97481386,0.420666356,43.37004229,2.8,0
47,483931.8,6989526.6,25.02,1.275,0.091157866,27.89613585,0.421725702,43.46251064,3.5,0
48,483869.4,6989538,25.03,1.335,0.027833031,8.139347708,0.42199069,43.48563538,1,0
49,483814.8,6989611.8,25.01,1.864,0.045192278,9.822687241,0.421460775,43.43938896,1.2,0
50,483908.4,6989423.4,24.84,1.346,0.032959921,13.18257053,0.416966286,43.04678941,1.7,0
51,483903.6,6989426.4,24.91,1.167,0.022364106,9.511769032,0.418814834,43.20834065,1.2,0
52,483884.4,6989455.2,24.88,1.442,0.028859399,10.46408017,0.418022235,43.13908598,1.3,0
53,483874.2,6989532,24.86,1.498,0.029055582,7.970370466,0.417494139,43.09293155,1,0
54,483813,6989613.6,24.87,1.949,0.044874176,9.285336957,0.417758156,43.11600723,1.2,0
55,483908.4,6989422.2,24.72,1.418,0.033697056,13.33841947,0.413804273,42.77019515,1.8,0
56,483921,6989460,24.77,1.076,0.026006525,10.66502724,0.415120714,42.88538885,1.4,0
57,483883.8,6989469,24.72,1.992,0.030457779,8.815579478,0.413804273,42.77019515,1.2,0
58,483862.8,6989503.8,24.79,1.255,0.030450629,9.37875841,0.415647716,42.93148791,1.2,0
59,483934.8,6989523,24.72,1.181,0.099057209,29.67514475,0.413804273,42.77019515,3.9,0
60,483627.6,6989641.2,24.79,0.962,0.097782549,29.7439356,0.415647716,42.93148791,3.9,0
61,483957.6,6989409,24.67,1.254,0.06418321,26.4338603,0.412489354,42.65507857,3.5,0
62,483958.8,6989409,24.67,1.287,0.064157725,26.20898178,0.412489354,42.65507857,3.5,0
63,483879.6,6989461.2,24.67,1.59,0.034524353,11.77375774,0.412489354,42.65507857,1.6,0
64,483922.2,6989462.4,24.67,0.927,0.026693508,11.47351992,0.412489354,42.65507857,1.5,0
65,483883.8,6989463.6,24.67,1.938,0.030268055,9.08270623,0.412489354,42.65507857,1.2,0
66,483889.8,6989484,24.62,1.828,0.029504275,8.058726771,0.411175959,42.54003922,1.1,0
67,483893.4,6989488.2,24.61,1.017,0.028526462,9.798090287,0.410913463,42.51704063,1.3,0
68,483862.8,6989499,24.63,1.258,0.031235342,9.808704479,0.411438516,42.56304091,1.3,0
69,483844.2,6989510.4,24.67,0.808,0.039753372,14.28712881,0.412489354,42.65507857,1.9,0
70,483876.6,6989528.4,24.61,1.355,0.029558035,8.700756754,0.410913463,42.51704063,1.2,0
71,483865.2,6989536.2,24.68,1.353,0.028099081,8.208486172,0.412752216,42.67809571,1.1,0
72,483813.6,6989612.4,24.7,1.926,0.045655762,9.722619647,0.413278123,42.72413925,1.3,0
73,483573,6989628.6,24.64,0.968,0.078974969,24.43081896,0.411701134,42.58604569,3.3,0
74,483655.2,6989640,24.65,1.824,0.051161962,11.29486902,0.411963813,42.60905356,1.5,0
75,483858,6989463,24.55,1.929,0.055283018,16.45511488,0.409339767,42.37911408,2.2,0
76,483888,6989489.4,24.58,1.358,0.028204543,8.594662955,0.41012634,42.44806342,1.2,0
77,483891.6,6989494.2,24.56,0.985,0.027388243,9.412136499,0.409601897,42.4020941,1.3,0
78,483932.4,6989517.6,24.6,1.2,0.076883319,23.26729056,0.410651028,42.49404513,3.1,0
79,483810,6989612.4,24.53,1.989,0.045270585,9.241104861,0.40881569,42.33316335,1.3,0
80,483907.2,6989422.8,24.4,1.601,0.0330113,12.16168945,0.40541515,42.03478626,1.7,0
81,483903,6989425.2,24.49,1.283,0.022471692,9.278228091,0.407768269,42.24129911,1.3,0
82,483924,6989463,24.45,0.913,0.026357435,11.29467331,0.406721827,42.14948454,1.6,0
83,483855,6989469.6,24.48,1.49,0.039766946,13.33162479,0.407506567,42.21834081,1.8,0
84,483892.2,6989496.6,24.4,1.115,0.026591371,8.701145901,0.40541515,42.03478626,1.2,0
85,483864,6989502.6,24.44,1.22,0.030758877,9.685626016,0.406460369,42.12653867,1.3,0
86,483935.4,6989517.6,24.39,1.27,0.081239595,23.67287444,0.405153998,42.01185594,3.3,0
87,483867.6,6989532.6,24.44,1.291,0.028084969,8.361662967,0.406460369,42.12653867,1.2,0
88,483853.2,6989543.4,24.46,1.128,0.02478589,7.730810537,0.406983346,42.17243353,1.1,0
89,483814.2,6989613.6,24.48,1.92,0.045201692,9.550563693,0.407506567,42.21834081,1.3,0
90,483655.8,6989638.2,24.44,1.716,0.048450929,11.08355405,0.406460369,42.12653867,1.5,0
91,483657,6989638.8,24.4,1.727,0.048355557,10.98669948,0.40541515,42.03478626,1.5,0
92,483952.8,6989407.2,24.32,1.357,0.069285353,26.89657446,0.40332765,41.85143089,3.8,0
93,483936.6,6989413.8,24.32,1.103,0.051439824,21.83257537,0.40332765,41.85143089,3.1,0
94,483926.4,6989416.8,24.39,1.182,0.042320052,17.75191971,0.405153998,42.01185594,2.5,0
95,483905.4,6989425.2,24.38,1.266,0.01864613,7.756932922,0.404892907,41.98892873,1.1,0
96,483886.8,6989456.4,24.33,1.739,0.026869628,8.713508123,0.403588373,41.8743394,1.2,0
97,483919.8,6989465.4,24.34,0.859,0.033800478,14.56265783,0.403849158,41.89725104,2.1,0
98,483881.4,6989467.2,24.39,1.809,0.030025806,9.22323621,0.405153998,42.01185594,1.3,0
99,483854.4,6989545.8,24.38,1.232,0.025936099,7.760802549,0.404892907,41.98892873,1.1,0
100,483843,6989551.8,24.3,1.227,0.025465249,7.65968167,0.402806388,41.80562322,1.1,0
101,483709.8,6989649,24.3,2.032,0.070986454,13.64290097,0.402806388,41.80562322,1.9,0
102,483922.8,6989422.2,24.24,1.13,0.031628331,14.20368645,0.401244075,41.66827512,2,0
103,483883.2,6989460.6,24.24,1.794,0.030522022,9.747698925,0.401244075,41.66827512,1.4,0
104,483882,6989461.8,24.23,1.825,0.030489696,9.608501405,0.400983904,41.64539471,1.4,0
105,483922.2,6989464.2,24.2,0.877,0.026804986,11.63602261,0.40020376,41.57677223,1.7,0
106,483884.4,6989465.4,24.2,1.958,0.030528585,9.067207839,0.40020376,41.57677223,1.3,0
107,483915.6,6989467.2,24.22,0.914,0.034589103,14.73396768,0.400723795,41.62251742,2.1,0
108,483853.2,6989479.8,24.18,0.853,0.031619845,11.59559551,0.399683971,41.53103956,1.7,0
109,483891.6,6989488.8,24.23,1.199,0.028702059,9.296905911,0.400983904,41.64539471,1.3,0
110,483933,6989527.2,24.28,1.136,0.090387726,28.8477164,0.402285372,41.75982803,4.1,0
111,483868.8,6989531.4,24.27,1.372,0.027823242,8.013416303,0.402024955,41.73693512,1.1,0
112,483868.8,6989533.8,24.18,1.341,0.028476097,8.385430358,0.399683971,41.53103956,1.2,0
113,483709.8,6989647.2,24.19,2.281,0.072235567,12.50411935,0.399943835,41.55390433,1.8,0
114,483916.8,6989461.8,24.12,0.982,0.033674411,14.12621009,0.39812608,41.39391671,2.1,0
115,483859.2,6989462.4,24.1,1.803,0.0556471,17.43491358,0.397607275,41.34823418,2.6,0
116,483888,6989490.6,24.1,1.313,0.026964778,8.295788347,0.397607275,41.34823418,1.2,0
117,483873.6,6989530.2,24.12,1.639,0.029508189,7.768986578,0.39812608,41.39391671,1.1,0
118,483839.4,6989553,24.17,1.531,0.025013521,6.821330889,0.399424169,41.50817792,1,0
119,483655.2,6989635.8,24.13,1.466,0.04914457,12.62647615,0.398385575,41.41676268,1.9,0
120,483712.2,6989651.4,24.16,1.492,0.070929522,17.87974246,0.399164428,41.48531941,2.6,0
121,483935.4,6989413.8,24.03,1.109,0.052149956,22.21693582,0.395793397,41.18844419,3.3,0
122,483937.8,6989414.4,24.02,1.077,0.052140903,22.41788128,0.395534518,41.16562962,3.4,0
123,483936,6989415,24.01,1.108,0.028742553,12.78985887,0.395275701,41.14281819,1.9,0
124,483927.6,6989415.6,23.98,1.247,0.042572285,17.53893671,0.394499619,41.07440279,2.7,0
125,483928.2,6989417.4,23.98,1.112,0.042647835,18.30648513,0.394499619,41.07440279,2.8,0
126,483920.4,6989420.4,23.96,1.221,0.031053791,13.43827815,0.393982539,41.02880826,2,0
127,483921.6,6989422.2,24,1.144,0.031160242,13.81832682,0.395016945,41.12000991,2.1,0
128,483884.4,6989454,23.95,1.284,0.025832922,9.937626366,0.393724092,41.00601572,1.5,0
129,483915.6,6989462.4,24.06,0.948,0.033561712,14.11906442,0.396570404,41.25690677,2.1,0
130,483918,6989463,23.98,0.931,0.033411069,14.09801951,0.394499619,41.07440279,2.1,0
131,483882.6,6989463.6,24.03,1.937,0.030116181,8.988454356,0.395793397,41.18844419,1.3,0
132,483886.2,6989468.4,24.01,2.198,0.028673085,7.591010454,0.395275701,41.14281819,1.1,0
133,483896.4,6989474.4,23.97,1.428,0.024813795,8.627666068,0.394241048,41.05160395,1.3,0
134,483865.2,6989502.6,24.01,1.165,0.02829775,9.138261777,0.395275701,41.14281819,1.4,0
135,483931.8,6989529.6,23.97,1.189,0.091400697,28.79755735,0.394241048,41.05160395,4.4,0
136,483862.8,6989539.2,24.03,1.052,0.026203363,8.507576736,0.395793397,41.18844419,1.3,0
137,483868.2,6989540.4,24.03,1.317,0.025580616,7.538026662,0.395793397,41.18844419,1.1,0
138,483852,6989542.8,24.02,1.138,0.024911201,7.75584733,0.395534518,41.16562962,1.2,0
139,483848.4,6989544,24.02,1.323,0.025043869,7.291339252,0.395534518,41.16562962,1.1,0
140,483852,6989544.6,23.96,1.179,0.024819175,7.591088065,0.393982539,41.02880826,1.2,0
141,483869.4,6989559,23.98,1.445,0.028643819,7.893006488,0.394499619,41.07440279,1.2,0
