BasinID,X,Y,H,root_depth,competence,M_D,Dbh,area,strain,stable
52,483884.4,6989455.2,24.88,1.372483453,0.007595071,0.468151959,0.418022235,43.13908598,0.059775115,0
53,483874.2,6989532,24.86,1.339871247,0.013222521,0.322502314,0.417494139,43.09293155,0.041330029,0
54,483813,6989613.6,24.87,1.66067762,0.023797961,0.126581826,0.417758156,43.11600723,0.016192147,0
55,483908.4,6989422.2,24.72,1.410700596,0.002808582,0.223052429,0.413804273,42.77019515,0.029333874,0
56,483921,6989460,24.77,1.009630762,0.008579599,0.712866844,0.415120714,42.88538885,0.092886664,0
57,483883.8,6989469,24.72,1.87652832,0.009177969,0.287076532,0.413804273,42.77019515,0.037753755,0
58,483862.8,6989503.8,24.79,1.144888721,0.010057612,0.373396646,0.415647716,42.93148791,0.048474185,0
59,483934.8,6989523,24.72,1.014290786,0.042913598,1.584651919,0.413804273,42.77019515,0.208399344,0
60,483627.6,6989641.2,24.79,0.746790174,0.086988909,3.753990189,0.415647716,42.93148791,0.487341326,0
61,483957.6,6989409,24.67,1.224398454,0.009381539,0.850958624,0.412489354,42.65507857,0.112952589,0
62,483958.8,6989409,24.67,1.25641803,0.009382865,0.835053123,0.412489354,42.65507857,0.110841361,0
63,483879.6,6989461.2,24.67,1.507130835,0.00936088,0.488583149,0.412489354,42.65507857,0.064852427,0
64,483922.2,6989462.4,24.67,0.865341079,0.008711239,0.809621466,0.412489354,42.65507857,0.107465673,0
65,483883.8,6989463.6,24.67,1.831611803,0.008973541,0.318700501,0.412489354,42.65507857,0.042302934,0
66,483889.8,6989484,24.62,1.695881072,0.009759824,0.247752959,0.411175959,42.54003922,0.033192477,0
67,483893.4,6989488.2,24.61,0.927162694,0.009217103,0.484035168,0.410913463,42.51704063,0.064968866,0
68,483862.8,6989499,24.63,1.156065469,0.009189986,0.361994675,0.411438516,42.56304091,0.048407846,0
69,483844.2,6989510.4,24.67,0.716221953,0.012662513,0.728386079,0.412489354,42.65507857,0.096682837,0
70,483876.6,6989528.4,24.61,1.220350555,0.011991995,0.379031407,0.410913463,42.51704063,0.050874899,0
71,483865.2,6989536.2,24.68,1.207375904,0.01289099,0.38914676,0.412752216,42.67809571,0.051557932,0
72,483813.6,6989612.4,24.7,1.645879882,0.023948441,0.155547712,0.413278123,42.72413925,0.02053219,0
73,483573,6989628.6,24.64,0.831082704,0.049324136,3.022359306,0.411701134,42.58604569,0.403415652,0
74,483655.2,6989640,24.65,1.509737946,0.043375186,0.415572891,0.411963813,42.60905356,0.055366523,0
75,483858,6989463,24.55,1.911955695,0.002833674,0.091414665,0.409339767,42.37911408,0.012407838,0
76,483888,6989489.4,24.58,1.25060629,0.008923743,0.328041171,0.41012634,42.44806342,0.044277312,0
77,483891.6,6989494.2,24.56,0.896440654,0.008804345,0.462501485,0.409601897,42.4020941,0.062659071,0
78,483932.4,6989517.6,24.6,1.053834078,0.029632679,1.117648502,0.410651028,42.49404513,0.15029394,0
79,483810,6989612.4,24.53,1.694121999,0.024003326,0.117467105,0.40881569,42.33316335,0.01600355,0
80,483907.2,6989422.8,24.4,1.58926202,0.002783179,0.186963533,0.40541515,42.03478626,0.026098559,0
81,483903,6989425.2,24.49,1.267124132,0.002576768,0.225566861,0.407768269,42.24129911,0.03096127,0
82,483924,6989463,24.45,0.851609103,0.008640781,0.802063132,0.406721827,42.14948454,0.110917602,0
83,483855,6989469.6,24.48,1.436957457,0.005887446,0.290528255,0.407506567,42.21834081,0.039952456,0
84,483892.2,6989496.6,24.4,1.018932132,0.008912247,0.408586453,0.40541515,42.03478626,0.05703528,0
85,483864,6989502.6,24.44,1.113857667,0.010101436,0.405577333,0.406460369,42.12653867,0.056192519,0
86,483935.4,6989517.6,24.39,1.121073558,0.030119174,1.024332078,0.405153998,42.01185594,0.143256681,0
87,483867.6,6989532.6,24.44,1.154078154,0.012686771,0.418034142,0.406460369,42.12653867,0.057918403,0
88,483853.2,6989543.4,24.46,0.997353211,0.01206616,0.454088423,0.406983346,42.17243353,0.062678668,0
89,483814.2,6989613.6,24.48,1.643138108,0.023803731,0.155553609,0.407506567,42.21834081,0.021391202,0
